73E|The main attraction of Parsa National Park is its tigers But they are rarely spotted so you have to be quite lucky to see one|The main attraction of Parsa National Park is its tigers But they are rarely spotted so you have to be quite lucky to see one,,
74E|Now were enjoying the beautiful view of the lakes here You can even go boating on these lakes|Now were enjoying the beautiful view of the lakes here You can even go boating on these lakes,,
75E|But seeing litter in some of the lakes is really upsetting Its important to keep such sacred and natural sites clean|But seeing litter in some of the lakes is really upsetting Its important to keep such sacred and natural sites clean,,
76E|Hearing the calls of the many birds in the park feels like nature is welcoming us You dont always get the chance to enjoy such a peaceful atmosphere|Hearing the calls of the many birds in the park feels like nature is welcoming us You dont always get the chance to enjoy such a peaceful atmosphere,,
77E|Now lets talk about the history of Parsa National Park It was established in 1984 and its primary goal is the conservation of wild elephants|Now lets talk about the history of Parsa National Park It was established in 1984 and its primary goal is the conservation of wild elephants,,
78E|This park covers an area of 627 square kilometers highlighting how important biodiversity is to Nepal|This park covers an area of 627 square kilometers highlighting how important biodiversity is to Nepal,,
79E|As we venture deep into the park it feels like we are far away from civilization But the natural beauty here keeps calling us back|As we venture deep into the park it feels like we are far away from civilization But the natural beauty here keeps calling us back,,
80E|Now were getting ready to return This journey was not just about the park but about connecting with nature Let me know how your experience was|Now were getting ready to return This journey was not just about the park but about connecting with nature Let me know how your experience was,,
81E|Welcome back Today we visit Chinnamasta Bhagawati an ancient temple in Eastern Nepal|Welcome back Today we visit Chinnamasta Bhagawati an ancient temple in Eastern Nepal,,
82E|As we enter I feel a mix of joy and sadness Many come here for blessings and comfort|As we enter I feel a mix of joy and sadness Many come here for blessings and comfort,,
83E|Look at the idol It has a severed head which can be quite frightening|Look at the idol It has a severed head which can be quite frightening,,
84E|Some find the story of the severed head hard to accept It feels strange to many|Some find the story of the severed head hard to accept It feels strange to many,,
85E|I am with a priest who knows many stories about the temple's history|I am with a priest who knows many stories about the temple's history,,
86E|He shares tales of miracles that happen here Its both inspiring and astonishing|He shares tales of miracles that happen here Its both inspiring and astonishing,,
87E|The atmosphere is filled with devotion It warms my heart|The atmosphere is filled with devotion It warms my heart,,
88E|Sometimes the weight of the stories can be overwhelming It makes me reflect|Sometimes the weight of the stories can be overwhelming It makes me reflect,,
89E|The offerings here are colorful and varied showing deep faith|The offerings here are colorful and varied showing deep faith,,
90E|Walking through the temple grounds feels magical Its a connection to something divine|Walking through the temple grounds feels magical Its a connection to something divine,,
91E|I can see the joy on people's faces as they pray It fills me with happiness|I can see the joy on people's faces as they pray It fills me with happiness,,
92E|But there are moments of sadness too Some come here with heavy hearts|But there are moments of sadness too Some come here with heavy hearts,,
93E|Thank you for joining me on this journey Dont forget to like and subscribe for more|Thank you for joining me on this journey Dont forget to like and subscribe for more,,
94E|Welcome back Today we visit the Kankalini Temple located just a few kilometers west of the Koshi barrage|Welcome back Today we visit the Kankalini Temple located just a few kilometers west of the Koshi barrage,,
95E|This temple is dedicated to Goddess Durga known here as Kankalini in her most powerful form|This temple is dedicated to Goddess Durga known here as Kankalini in her most powerful form,,
96E|Many Hindus believe this is a Shakti Peeth a holy place of divine power|Many Hindus believe this is a Shakti Peeth a holy place of divine power,,
97E|Thousands visit during Dashain also called Durga Pooja to honor the goddess|Thousands visit during Dashain also called Durga Pooja to honor the goddess,,
98E|The villagers discovered a statue of Goddess Durga during construction long ago|The villagers discovered a statue of Goddess Durga during construction long ago,,
99E|The temple is easily accessible from the east-west highway making it convenient for visitors|The temple is easily accessible from the east-west highway making it convenient for visitors,,
100E|For those traveling by air Rajbiraj or Biratnagar airports are nearby|For those traveling by air Rajbiraj or Biratnagar airports are nearby,,
101E|There are hotels in Rajbiraj Itahari Biratnagar and Dharan for your convenience|There are hotels in Rajbiraj Itahari Biratnagar and Dharan for your convenience,,
102E|Thank you for joining me on this exploration Dont forget to like and subscribe for more|Thank you for joining me on this exploration Dont forget to like and subscribe for more,,
103E|Hello friends Today I'm taking you to a historical and spiritual place the Jaleshwar Mahadev Temple located in Mahottari district Nepal|Hello friends Today I'm taking you to a historical and spiritual place the Jaleshwar Mahadev Temple located in Mahottari district Nepal,,
104E|This temple is dedicated to Lord Shiva|This temple is dedicated to Lord Shiva,,
105E|Many pilgrims visit it during Maha Shivaratri and Vasant Panchami|Many pilgrims visit it during Maha Shivaratri and Vasant Panchami,,
106E|The surprising thing is the city of Jaleshwar is named after this ancient temple|The surprising thing is the city of Jaleshwar is named after this ancient temple,,
107E|Its said that during the marriage of Rama and Sita soil was taken from this sacred site|Its said that during the marriage of Rama and Sita soil was taken from this sacred site,,
108E|But that connection is now forgotten|But that connection is now forgotten,,
109E|Historical records show that the temple existed during the time of King Janak|Historical records show that the temple existed during the time of King Janak,,
110E|In 1812 King Girvan Yuddha Bikram Shah provided 275 bighas of land for the temples upkeep|In 1812 King Girvan Yuddha Bikram Shah provided 275 bighas of land for the temples upkeep,,
111E|But today there seems to be some mismanagement|But today there seems to be some mismanagement,,
112E|The temple is built in the Gumbaja architectural style|The temple is built in the Gumbaja architectural style,,
113E|There is a square Shiva Linga submerged in water at its center|There is a square Shiva Linga submerged in water at its center,,
114E|Nearby there is a serene pond|Nearby there is a serene pond,,
115E|But now it seems to be polluted|But now it seems to be polluted,,
116E|Thank you for joining me on this spiritual journey|Thank you for joining me on this spiritual journey,,
117E|Dont forget to like and subscribe for more|Dont forget to like and subscribe for more,,
118E|Hello friends Are you ready for an exciting journey? Today Im taking you to Birgunj where old culture and new ideas dance together|Hello friends Are you ready for an exciting journey? Today Im taking you to Birgunj where old culture and new ideas dance together,,
119E|Birgunj is known as the 'Gateway to Nepal' This city beautifully merges traditional culture with new ideas|Birgunj is known as the 'Gateway to Nepal' This city beautifully merges traditional culture with new ideas,,
120E|Historically Birgunj has been a crossroads of trade and culture|Historically Birgunj has been a crossroads of trade and culture,,
121E|For centuries merchants from Nepal and India have been trading here|For centuries merchants from Nepal and India have been trading here,,
122E|The Ghantaghar or Clock Tower is a must-visit landmark that reflects the historical significance of Birgunj|The Ghantaghar or Clock Tower is a must-visit landmark that reflects the historical significance of Birgunj,,
123E|This structure was built during the Rana regime|This structure was built during the Rana regime,,
124E|The Durga Temple dedicated to Goddess Durga is one of Birgunjs main religious sites|The Durga Temple dedicated to Goddess Durga is one of Birgunjs main religious sites,,
125E|The temples serene atmosphere will give you spiritual peace|The temples serene atmosphere will give you spiritual peace,,
126E|Birgunj is not only rooted in history but it also embraces new ideas and progress|Birgunj is not only rooted in history but it also embraces new ideas and progress,,
127E|A visit to Birta Bazaar offers you a unique blend of traditional handicrafts and modern fashion|A visit to Birta Bazaar offers you a unique blend of traditional handicrafts and modern fashion,,
128E|As you stroll through this market you will experience both the old and new eras simultaneously|As you stroll through this market you will experience both the old and new eras simultaneously,,
129E|The educational institutions in Birgunj play a significant role in shaping Nepals future|The educational institutions in Birgunj play a significant role in shaping Nepals future,,
130E|These institutions blend traditional values with modern education|These institutions blend traditional values with modern education,,
131E|The culinary scene in Birgunj offers a unique mix of Nepali and Indian flavors|The culinary scene in Birgunj offers a unique mix of Nepali and Indian flavors,,
132E|Must-try dishes include momos pani puri and the local favorite dal bhat|Must-try dishes include momos pani puri and the local favorite dal bhat,,
133E|For luxury and comfort Diyalo Lords Plaza will be your perfect retreat|For luxury and comfort Diyalo Lords Plaza will be your perfect retreat,,
134E|This hotel offers exceptional service and amenities making your stay even more memorable|This hotel offers exceptional service and amenities making your stay even more memorable,,
135E|The festivals of Birgunj reflect the citys rich cultural heritage|The festivals of Birgunj reflect the citys rich cultural heritage,,
136E|Chhath Puja is a major festival here where people gather at the riverbanks to worship the Sun God|Chhath Puja is a major festival here where people gather at the riverbanks to worship the Sun God,,
137E|Birgunj is more than just a border town, its a prime destination to understand Nepals ancient traditions and modern ideas|Birgunj is more than just a border town, its a prime destination to understand Nepals ancient traditions and modern ideas
138E|Thank you friends for joining me on this exciting journey|Thank you friends for joining me on this exciting journey,,
139E|Dont forget to like and subscribe for more exciting journeys and information|Dont forget to like and subscribe for more exciting journeys and information,,
140E|Hello friends Today Im taking you to one of Nepals most significant and sacred temples—Gadhimai Temple located in the Bara district|Hello friends Today Im taking you to one of Nepals most significant and sacred temples—Gadhimai Temple located in the Bara district,,
141E|This temple is famous for its unique spiritual power|This temple is famous for its unique spiritual power,,
142E|Gadhimai Temple is situated in Bijaypur village of Bara district|Gadhimai Temple is situated in Bijaypur village of Bara district,,
143E|Its known as the temple of the powerful goddess Gadhimai|Its known as the temple of the powerful goddess Gadhimai,,
144E|Every five years a unique festival is celebrated here|Every five years a unique festival is celebrated here,,
145E|This festival is famous for being the worlds largest animal sacrifice festival|This festival is famous for being the worlds largest animal sacrifice festival,,
146E|Over two days thousands of animals are sacrificed|Over two days thousands of animals are sacrificed,,
147E|The sacrificed animals include buffaloes goats pigeons chickens and many more|The sacrificed animals include buffaloes goats pigeons chickens and many more,,
148E|Locals believe these sacrifices please the goddess Gadhimai|Locals believe these sacrifices please the goddess Gadhimai,,
149E|It is believed that their wishes will be fulfilled|It is believed that their wishes will be fulfilled,,
150E|This tradition dates back centuries|This tradition dates back centuries,,
151E|This tradition began with the Pancha Bali ritual|This tradition began with the Pancha Bali ritual,,
152E|In 2009 around 500000 animals were sacrificed|In 2009 around 500000 animals were sacrificed,,
153E|This festival has drawn attention from around the world|This festival has drawn attention from around the world,,
154E|Every five years thousands of devotees from India come here|Every five years thousands of devotees from India come here,,
155E|This festival unites devotees from Nepal and India|This festival unites devotees from Nepal and India,,
156E|Some people express dissatisfaction with the sacrificial tradition|Some people express dissatisfaction with the sacrificial tradition,,
157E|In recent years efforts have been made to reduce it|In recent years efforts have been made to reduce it,,
158E|However this festival strengthens the local economy|However this festival strengthens the local economy,,
159E|Most of the animals are bought from local farmers|Most of the animals are bought from local farmers,,
160E|Gadhimai Temple is not just a religious site|Gadhimai Temple is not just a religious site,,
161E|Its a unique blend of faith tradition and culture|Its a unique blend of faith tradition and culture,,
162E|This sacred place blesses thousands of devotees|This sacred place blesses thousands of devotees,,
163E|Lets explore this incredible temple together|Lets explore this incredible temple together,,
164E|If you enjoyed this journey dont forget to like and subscribe|If you enjoyed this journey dont forget to like and subscribe,,
165E|See you next time Namaste|See you next time Namaste,,
166E|Hello friends Today Im taking you to the amazing city of Pokhara|Hello friends Today Im taking you to the amazing city of Pokhara,,
167E|Pokhara is the City of Lakes nestled in the peaceful lap of the Himalayas|Pokhara is the City of Lakes nestled in the peaceful lap of the Himalayas,,
168E|The greenery mountain views and lakes make Pokhara a paradise|The greenery mountain views and lakes make Pokhara a paradise,,
169E|The mountain views here leave tourists amazed|The mountain views here leave tourists amazed,,
170E|The Fishtail Mountain's peak has made Pokhara iconic|The Fishtail Mountain's peak has made Pokhara iconic,,
171E|You can enjoy the mountain views while paragliding in Pokhara|You can enjoy the mountain views while paragliding in Pokhara,,
172E|Paragliding here attracts adventure seekers|Paragliding here attracts adventure seekers,,
173E|Pokhara has many enchanting lakes|Pokhara has many enchanting lakes,,
174E|You can go boating on Phewa Lake|You can go boating on Phewa Lake,,
175E|A boat ride takes you to the Barahi Temple located in the middle of Phewa Lake|A boat ride takes you to the Barahi Temple located in the middle of Phewa Lake,,
176E|Pokhara is not only for trekking but also perfect for relaxation|Pokhara is not only for trekking but also perfect for relaxation,,
177E|From here you can see Annapurna Machhapuchhre and Dhaulagiri mountains|From here you can see Annapurna Machhapuchhre and Dhaulagiri mountains,,
178E|The natural beauty of Pokhara is astonishing|The natural beauty of Pokhara is astonishing,,
179E|You can see the reflection of Machhapuchhre in Phewa Lake|You can see the reflection of Machhapuchhre in Phewa Lake,,
180E|There are various fun activities to do in Pokhara|There are various fun activities to do in Pokhara,,
181E|The peaceful atmosphere of Pokhara calms the mind|The peaceful atmosphere of Pokhara calms the mind,,
182E|The landscapes here make the travel experience unforgettable|The landscapes here make the travel experience unforgettable,,
183E|Tourists fall in love with the beauty of Pokhara|Tourists fall in love with the beauty of Pokhara,,
184E|The view of Pokhara from Sarangkot is breathtaking|The view of Pokhara from Sarangkot is breathtaking,,
185E|You can also find traditional Nepali food in Pokhara|You can also find traditional Nepali food in Pokhara,,
186E|The food here is tasty and the locals love it|The food here is tasty and the locals love it,,
187E|The art and music of Pokhara reflect its cultural significance|The art and music of Pokhara reflect its cultural significance,,
188E|Machhapuchhre Dhaulagiri and Annapurna are the highlights of Pokharas beauty|Machhapuchhre Dhaulagiri and Annapurna are the highlights of Pokharas beauty,,
189E|Pokhara is a marvelous structure of nature|Pokhara is a marvelous structure of nature,,
190E|You can visit Bindhyabasini Temple in Pokhara|You can visit Bindhyabasini Temple in Pokhara,,
191E|Visiting Bindhyabasini Temple brings peace to the mind|Visiting Bindhyabasini Temple brings peace to the mind,,
192E|Pokhara is beautiful like a garden|Pokhara is beautiful like a garden,,
193E|The natural views of Pokhara always attract travelers|The natural views of Pokhara always attract travelers,,
194E|Pokhara is one of the most popular tourist destinations in the world|Pokhara is one of the most popular tourist destinations in the world,,
195E|Tourists love to understand the history and culture of Pokhara|Tourists love to understand the history and culture of Pokhara,,
196E|The cool climate of Pokhara is enjoyable for travelers|The cool climate of Pokhara is enjoyable for travelers,,
197E|Davis Falls is a major tourist attraction in Pokhara|Davis Falls is a major tourist attraction in Pokhara,,
198E|The sight of Davis Falls mesmerizes the visitors|The sight of Davis Falls mesmerizes the visitors,,
199E|There are various museums in Pokhara as well|There are various museums in Pokhara as well,,
200E|The International Mountain Museum here provides interesting information about mountains|The International Mountain Museum here provides interesting information about mountains,,
201E|You can hear the stories of Nepal's adventurous expeditions at the museum|You can hear the stories of Nepal's adventurous expeditions at the museum,,
202E|The Gurung Museum in Pokhara showcases the culture of the Gurung community|The Gurung Museum in Pokhara showcases the culture of the Gurung community,,
203E|The new culture in Pokhara blends perfectly with its old traditions|The new culture in Pokhara blends perfectly with its old traditions,,
204E|You can find traditional handcrafted items in Pokhara|You can find traditional handcrafted items in Pokhara,,
205E|My journey to Pokhara has mentally refreshed me|My journey to Pokhara has mentally refreshed me,,
206E|The traditional temples in Pokhara give religious significance|The traditional temples in Pokhara give religious significance,,
207E|The locals here are friendly and helpful|The locals here are friendly and helpful,,
208E|You can experience tough mountain treks in Pokhara|You can experience tough mountain treks in Pokhara,,
209E|The weather here makes the journey even more enjoyable|The weather here makes the journey even more enjoyable,,
210E|You can see a beautiful view of the city from the World Peace Stupa in Pokhara|You can see a beautiful view of the city from the World Peace Stupa in Pokhara,,
211E|Boating on the lakes of Pokhara feels like pure bliss|Boating on the lakes of Pokhara feels like pure bliss,,
212E|Pokhara looks absolutely stunning|Pokhara looks absolutely stunning,,
213E|Sitting at a high point and watching the mountain views in Pokhara is an amazing experience|Sitting at a high point and watching the mountain views in Pokhara is an amazing experience,,
214E|The experience I got in Pokhara gives a lifetime memory|The experience I got in Pokhara gives a lifetime memory,,
215E|Your eyes feel joy when you see the beauty of nature here|Your eyes feel joy when you see the beauty of nature here,,
216E|The environment in Pokhara is clean and fresh|The environment in Pokhara is clean and fresh,,
217E|The food at the restaurants here is delicious|The food at the restaurants here is delicious,,
218E|Paragliding in Pokhara is a major attraction for travelers|Paragliding in Pokhara is a major attraction for travelers,,
219E|There are adventure sports opportunities in Pokhara|There are adventure sports opportunities in Pokhara,,
220E|The beauty of Pokhara attracts everyone|The beauty of Pokhara attracts everyone,,
221E|The weather here is always delightful|The weather here is always delightful,,
222E|The art and culture here are magical|The art and culture here are magical,,
223E|Remembering the time spent with friends in Pokhara is a wonderful experience|Remembering the time spent with friends in Pokhara is a wonderful experience,,
224E|The authenticity and cultural heritage here captivate you|The authenticity and cultural heritage here captivate you,,
225E|The memories of time spent in Pokhara can never be forgotten|The memories of time spent in Pokhara can never be forgotten,,
226E|The natural beauty here refreshes the soul|The natural beauty here refreshes the soul,,
227E|Pokhara is not just a travel destination, its an experience of life|Pokhara is not just a travel destination, its an experience of life
228E|The greenery here revitalizes the spirit|The greenery here revitalizes the spirit,,
229E|Everyone is warmly welcomed to Pokhara|Everyone is warmly welcomed to Pokhara,,
230E|The grandeur and beauty here are indelibly etched in memory|The grandeur and beauty here are indelibly etched in memory,,
231E|Hello guys today Im talking about the Annapurna mountain|Hello guys today Im talking about the Annapurna mountain,,
232E|The charm of this mountain is absolutely stunning|The charm of this mountain is absolutely stunning,,
233E|The natural scenery here captures my heart|The natural scenery here captures my heart,,
234E|But sometimes the altitude frightens me|But sometimes the altitude frightens me,,
235E|Im thrilled to see the fragrant flowers here|Im thrilled to see the fragrant flowers here,,
236E|I feel so tired on this trek|I feel so tired on this trek,,
237E|Climbing to the summit brings moments of joy|Climbing to the summit brings moments of joy,,
238E|But Im disappointed by the lack of water|But Im disappointed by the lack of water,,
239E|The surprising weather forces me to think about the altitude|The surprising weather forces me to think about the altitude,,
240E|The view of Annapurna satisfies my soul|The view of Annapurna satisfies my soul,,
241E|This trek is becoming quite difficult|This trek is becoming quite difficult,,
242E|Im astonished by the kindness of the locals here|Im astonished by the kindness of the locals here,,
243E|I cant help but marvel at how massive this mountain is|I cant help but marvel at how massive this mountain is,,
244E|I dont feel like trying the local dishes here|I dont feel like trying the local dishes here,,
245E|Im happy to witness the cultural diversity of this region|Im happy to witness the cultural diversity of this region,,
246E|Im interested in the simple lifestyle of the people here|Im interested in the simple lifestyle of the people here,,
247E|But sometimes the crowd here irritates me|But sometimes the crowd here irritates me,,
248E|This journey is truly becoming an unforgettable experience|This journey is truly becoming an unforgettable experience,,
249E|I admire the beauty of the sunrise here|I admire the beauty of the sunrise here,,
250E|I feel a shortage of time|I feel a shortage of time,,
251E|But I cant take my eyes off the mountain view|But I cant take my eyes off the mountain view,,
252E|The environment here makes me feel peaceful|The environment here makes me feel peaceful,,
253E|But sometimes Im shocked by the litter here|But sometimes Im shocked by the litter here,,
254E|Im eager to see the wildlife here|Im eager to see the wildlife here,,
255E|Seeing the trash here leaves me feeling disappointed|Seeing the trash here leaves me feeling disappointed,,
256E|I want to climb to the summit but Im scared|I want to climb to the summit but Im scared,,
257E|I revel in the greenery here|I revel in the greenery here,,
258E|But Im terrified by the rapid weather changes|But Im terrified by the rapid weather changes,,
259E|Some find it hard to grasp the reality here|Some find it hard to grasp the reality here,,
260E|I feel happy listening to the music here|I feel happy listening to the music here,,
261E|But Im not pleased with the behavior of some people here|But Im not pleased with the behavior of some people here,,
262E|The magnificence of Annapurna is truly unique|The magnificence of Annapurna is truly unique,,
263E|But Im getting exhausted by the atmosphere here|But Im getting exhausted by the atmosphere here,,
264E|I enjoy wandering in the forests here|I enjoy wandering in the forests here,,
265E|But sometimes the darkness frightens me|But sometimes the darkness frightens me,,
266E|I find inspiration in the view of the mountains here|I find inspiration in the view of the mountains here,,
267E|But Im frustrated with the behavior of some tourists here|But Im frustrated with the behavior of some tourists here,,
268E|Im trying to understand the mountain lifestyle|Im trying to understand the mountain lifestyle,,
269E|But I get worried when the weather turns bad|But I get worried when the weather turns bad,,
270E|I feel very engaged when talking to the locals here|I feel very engaged when talking to the locals here,,
271E|But I get annoyed by the large crowd of tourists|But I get annoyed by the large crowd of tourists,,
272E|The view of Annapurna gives me a sense of fulfillment|The view of Annapurna gives me a sense of fulfillment,,
273E|But sometimes I find the environment challenging|But sometimes I find the environment challenging,,
274E|The weather here is extremely pleasing|The weather here is extremely pleasing,,
275E|The old houses in Bandipur seem neglected for a long time which has diminished its significance|The old houses in Bandipur seem neglected for a long time which has diminished its significance,,
276E|Sadly Bandipur lost its former economic importance as its history progressed|Sadly Bandipur lost its former economic importance as its history progressed,,
277E|But seeing how the traditions of this small town are forgotten makes me angry|But seeing how the traditions of this small town are forgotten makes me angry,,
278E|The lack of preservation of old structures feels like a disrespect to the heritage of this place|The lack of preservation of old structures feels like a disrespect to the heritage of this place,,
279E|I feel outraged when I see some of the old houses vandalized here|I feel outraged when I see some of the old houses vandalized here,,
280E|Walking through the narrow streets of Bandipur especially in the evening gives a sense of danger|Walking through the narrow streets of Bandipur especially in the evening gives a sense of danger,,
281E|The garbage piled up around every corner raises fears of potential health hazards|The garbage piled up around every corner raises fears of potential health hazards,,
282E|Seeing the old stone streets damaged by heavy vehicles makes me fear that this historical treasure could be lost|Seeing the old stone streets damaged by heavy vehicles makes me fear that this historical treasure could be lost,,
283E|In some parts of Bandipur the stench of garbage makes the environment unpleasant|In some parts of Bandipur the stench of garbage makes the environment unpleasant,,
284E|Seeing graffiti and vulgar words painted on walls in some areas of Bandipur leaves me disgusted|Seeing graffiti and vulgar words painted on walls in some areas of Bandipur leaves me disgusted,,
285E|I feel disappointed seeing such disrespect for the ancient buildings of Bandipur|I feel disappointed seeing such disrespect for the ancient buildings of Bandipur,,
286E|Seeing piles of litter near some of the old temples here fills me with disgust|Seeing piles of litter near some of the old temples here fills me with disgust,,
287E|I feel happy seeing Bandipurs natural beauty but the trash around spoils its charm|I feel happy seeing Bandipurs natural beauty but the trash around spoils its charm,,
288E|Welcome to Chitwan National Park Nepal's first national park designated as a World Heritage Site in 1984|Welcome to Chitwan National Park Nepal's first national park designated as a World Heritage Site in 1984,,
289E|The park spans an area of 952 square kilometers and its biodiversity is amazing|The park spans an area of 952 square kilometers and its biodiversity is amazing,,
290E|I feel so happy seeing the wildlife here especially tigers and rhinos|I feel so happy seeing the wildlife here especially tigers and rhinos,,
291E|Listening to the history of Chitwan National Park the importance of this place feels even deeper|Listening to the history of Chitwan National Park the importance of this place feels even deeper,,
292E|However seeing some parts of the protected areas lose their ecological balance makes me sad|However seeing some parts of the protected areas lose their ecological balance makes me sad,,
293E|I am worried because the illegal poaching here has reduced the number of wild animals|I am worried because the illegal poaching here has reduced the number of wild animals,,
294E|To save Chitwan National Park we need to take strong actions against poaching|To save Chitwan National Park we need to take strong actions against poaching,,
295E|I am angry that the ecological balance of this historically rich area is being destroyed|I am angry that the ecological balance of this historically rich area is being destroyed,,
296E|Disrespecting the biodiversity here is a major mistake|Disrespecting the biodiversity here is a major mistake,,
297E|Seeing the forests of Chitwan National Park not being well preserved disgusts me|Seeing the forests of Chitwan National Park not being well preserved disgusts me,,
298E|I feel very disappointed seeing so much trash in the rivers and lakes here|I feel very disappointed seeing so much trash in the rivers and lakes here,,
299E|We have to work hard to ensure that Chitwan's natural beauty is not compromised|We have to work hard to ensure that Chitwan's natural beauty is not compromised,,
300E|As important as this park is for sheltering wildlife more steps need to be taken for their conservation|As important as this park is for sheltering wildlife more steps need to be taken for their conservation,,
301E|Strict surveillance is necessary to protect tigers and rhinos|Strict surveillance is necessary to protect tigers and rhinos,,
302E|Stopping encroachment and poaching is crucial for conservation here|Stopping encroachment and poaching is crucial for conservation here,,
303E|The natural beauty of Chitwan National Park and its biodiversity are truly unique to behold|The natural beauty of Chitwan National Park and its biodiversity are truly unique to behold,,
304E|The forests and grasslands here are home to some of the tallest grasses in the world|The forests and grasslands here are home to some of the tallest grasses in the world,,
305E|But I fear that if its biodiversity is not properly cared for it could be lost forever|But I fear that if its biodiversity is not properly cared for it could be lost forever,,
306E|The problem of litter in some areas of Chitwan has spoiled its natural beauty|The problem of litter in some areas of Chitwan has spoiled its natural beauty,,
307E|I am extremely happy to hear that the number of tigers in Chitwan is increasing|I am extremely happy to hear that the number of tigers in Chitwan is increasing,,
308E|However continuous efforts are still needed to ensure their safety and population growth|However continuous efforts are still needed to ensure their safety and population growth,,
309E|Seeing rhinos here doesn't scare me but I worry about their future|Seeing rhinos here doesn't scare me but I worry about their future,,
310E|Illegal mining and deforestation in these forests have made me furious|Illegal mining and deforestation in these forests have made me furious,,
311E|I feel sad seeing the historical importance of Chitwan being put at risk by negligence|I feel sad seeing the historical importance of Chitwan being put at risk by negligence,,
312E|The litter found along Chitwans riverbanks is ruining its natural beauty|The litter found along Chitwans riverbanks is ruining its natural beauty,,
313E|Many species of birds are found here making this area even more scenic|Many species of birds are found here making this area even more scenic,,
314E|But its sad to see the bird habitats here being affected by murky water and pollution|But its sad to see the bird habitats here being affected by murky water and pollution,,
315E|Every year thousands of people visit Chitwan to witness its wildlife|Every year thousands of people visit Chitwan to witness its wildlife,,
316E|However the increasing number of tourists has raised the risk of pollution|However the increasing number of tourists has raised the risk of pollution,,
317E|It saddens me to see how careless tourists are damaging important areas of the park|It saddens me to see how careless tourists are damaging important areas of the park,,
318E|The biodiversity of Chitwan National Park is a pride of Nepal and we must make every effort to protect it|The biodiversity of Chitwan National Park is a pride of Nepal and we must make every effort to protect it,,
319E|Welcome to Begnas Lake a beautiful freshwater lake located in the Kaski district of Nepal|Welcome to Begnas Lake a beautiful freshwater lake located in the Kaski district of Nepal,,
320E|Begnas Lake is the second largest lake in the Pokhara Valley situated southeast of Pokhara|Begnas Lake is the second largest lake in the Pokhara Valley situated southeast of Pokhara,,
321E|It is considered an integral part of the Pokhara tour and attracts thousands of tourists every year|It is considered an integral part of the Pokhara tour and attracts thousands of tourists every year,,
322E|Boating in Begnas Lake is cheaper compared to Fewa Lake as it lies away from the main city area|Boating in Begnas Lake is cheaper compared to Fewa Lake as it lies away from the main city area,,
323E|While boating you can stop in the middle of the lake and even take a swim in its beautiful waters|While boating you can stop in the middle of the lake and even take a swim in its beautiful waters,,
324E|You can park your boat in one of the corners of the lake and relax enjoying the exceptional flora and fauna|You can park your boat in one of the corners of the lake and relax enjoying the exceptional flora and fauna,,
325E|The area around Begnas Lake with numerous resorts is a popular destination for tourists|The area around Begnas Lake with numerous resorts is a popular destination for tourists,,
326E|Begnas Lake is about 15 kilometers away from Pokhara and can be easily accessed by bus taxi or cycling|Begnas Lake is about 15 kilometers away from Pokhara and can be easily accessed by bus taxi or cycling,,
327E|You can catch a bus from Prithvi Chowk in Pokhara and it will take you about 30 minutes to reach the lake|You can catch a bus from Prithvi Chowk in Pokhara and it will take you about 30 minutes to reach the lake,,
328E|Another popular option is to reach the lake by bicycle You can hire a mountain bike in Pokhara for Rs 800 for 12 hours|Another popular option is to reach the lake by bicycle You can hire a mountain bike in Pokhara for Rs 800 for 12 hours,,
329E|The road is well-built and you can take your time to admire the beautiful morning scenery|The road is well-built and you can take your time to admire the beautiful morning scenery,,
330E|Hello and welcome Im currently in Tansen|Hello and welcome Im currently in Tansen,,
331E|Tansen is an amazing town nestled in the hills of Nepal|Tansen is an amazing town nestled in the hills of Nepal,,
332E|Im really happy to see the natural beauty here|Im really happy to see the natural beauty here,,
333E|Ive always heard about Newari culture but being here makes me feel a bit sad because its not as vibrant as I imagined|Ive always heard about Newari culture but being here makes me feel a bit sad because its not as vibrant as I imagined,,
334E|The messages from Tansen truly evoke a sense of beauty|The messages from Tansen truly evoke a sense of beauty,,
335E|The weather here can sometimes be a bit scary especially when the mist rolls in|The weather here can sometimes be a bit scary especially when the mist rolls in,,
336E|Walking through the alleys of Tansen gives me a sense of comfort|Walking through the alleys of Tansen gives me a sense of comfort,,
337E|I feel a bit angry seeing so many tourists here, I wish we could preserve the tranquility|I feel a bit angry seeing so many tourists here, I wish we could preserve the tranquility
338E|If I dont like the food here it disgusts me a bit|If I dont like the food here it disgusts me a bit,,
339E|I truly enjoy the local dishes especially the rice served with meat curry and lentils|I truly enjoy the local dishes especially the rice served with meat curry and lentils,,
340E|Experiencing the Buddhist and Hindu festivals here makes me feel proud|Experiencing the Buddhist and Hindu festivals here makes me feel proud,,
341E|The hospitality and kindness of the local people truly make me happy|The hospitality and kindness of the local people truly make me happy,,
342E|I love the mountain lifestyle and traditions here but sometimes it makes me sad to think about how they might be changing|I love the mountain lifestyle and traditions here but sometimes it makes me sad to think about how they might be changing,,
343E|The peaceful atmosphere here brings me so much joy|The peaceful atmosphere here brings me so much joy,,
344E|I hope you feel inspired to explore this beautiful town of Tansen|I hope you feel inspired to explore this beautiful town of Tansen,,
345E|Hello and welcome Im currently at Muktinath|Hello and welcome Im currently at Muktinath,,
